1;0,9066666666666666
2;0,84
3;0,8533333333333334
4;0,84
5;0,8666666666666667
6;0,76
7;0,76
8;0,8
9;0,64
10;0,37333333333333335
11;0,5066666666666667
12;0,48
13;0,49333333333333335
14;0,44
15;0,4266666666666667
16;0,41333333333333333
17;0,44
18;0,41333333333333333
19;0,41333333333333333
20;0,41333333333333333
